,target,plat,recette
14422,tarte,tarte aux pommes et aux macarons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14423,tarte,tarte aux pommes et franginoisette,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14424,tarte,tarte aux pommes et fruits secs,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14425,tarte,tarte aux pommes et noix de coco,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14426,tarte,tarte aux pommes et raisins secs façon dominouche,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14427,tarte,tarte aux pommes façon mariiie,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14428,tarte,tarte aux pommes façon pommes au four,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14429,tarte,tarte aux pommes gratinées,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14430,tarte,tarte aux pommes hollandaise,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14431,entréechaude,oeuf cocotte campagnard,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14432,entréechaude,oeufs cocotte de pilou !,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14433,entréechaude,oeufs cocotte en bouchée feuilletée,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14434,entréechaude,oeufs dur et saucisson à l'ail,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14435,entréechaude,potage de champignons et fanes de radis,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14436,entréechaude,potage de l'ambassadeur,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14437,entréechaude,potage léger aux carottes et curry,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14438,entréechaude,soufflé au chou-fleur et gorgonzola,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14439,entréechaude,soufflé au maroilles,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14440,entréechaude,soufflé de pommes de terre façon tapenade,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14441,entréechaude,soupe à la betterave (bortsch),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14442,entréechaude,soupe au chou à ma façon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14443,entréechaude,soupe au chou pour les enfants,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14444,entréechaude,soupe au fenouil et à la courgette,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14445,entréechaude,soupe au maredsous,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14446,entréechaude,soupe aux lentilles à la grècque,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14447,entréechaude,soupe bonne femme,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14448,entréechaude,soupe courge lentilles et amandes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14449,entréechaude,soupe crémeuse ultra facile aux choux et légumes verts,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14450,entréechaude,soupe de courgette au chorizo,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14451,entréechaude,soupe de fin d'été céleri tomate,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14452,entréechaude,soupe de légumes au cumin et paprika,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14453,entréechaude,"soupe de légumes aux 2 pois, chiches et cassés","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14454,entréechaude,soupe de légumes aux épices espagnoles,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14455,entréechaude,soupe de lentilles au cumin et au boeuf,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14456,entréechaude,soupe de pois cassés à la coriandre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14457,entréechaude,soupe de pois chiche,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14458,entréechaude,soupe de poivrons rouges simple,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14459,entréechaude,soupe de potiron au poulet,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14460,entréechaude,soupe de potiron au yaourt,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14491,"pâtes,riz,semoule",pâtes au saumon fumé et fondue poireaux-carottes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14492,"pâtes,riz,semoule",pâtes aux noix de saint-jacques à l'ail,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14493,"pâtes,riz,semoule",pâtes aux oignons et au thon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14494,"pâtes,riz,semoule",pâtes aux poireaux,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14495,"pâtes,riz,semoule",pâtes aux poivrons à l'indienne,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14496,"pâtes,riz,semoule","pâtes façon risotto, fèves et courgettes","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14497,"pâtes,riz,semoule","pâtes saumon frais, citron et câpres","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14498,"pâtes,riz,semoule",paupiette de saumon aux nouilles chinoises,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14499,"pâtes,riz,semoule",penne aux courgettes et curry,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14500,"pâtes,riz,semoule","poêlée de nouilles chinoises façon yakitori, légumes croquants","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14501,"pâtes,riz,semoule",risotto à la trévise et au speck (italie),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14502,"pâtes,riz,semoule",risotto aux épinards de juliette delacroix,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14503,"pâtes,riz,semoule",riz sucré-salé aux pommes et tomates,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14504,"pâtes,riz,semoule",sauté de nouilles au porc et aux cacahuètes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14505,"pâtes,riz,semoule","sauté de porc à la sauce d'huître, riz au lait de coco","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14506,"pâtes,riz,semoule",spaëtzle (pâtes souabes),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14507,"pâtes,riz,semoule",tagliatelles au coulis d'asperges et son émincé de veau,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14508,"pâtes,riz,semoule",tagliatelles au poulet sauce fêta et herbes de provence,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14509,"pâtes,riz,semoule",tagliatelles aux asperges et saumon rapide ,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14510,"pâtes,riz,semoule",tagliatelles aux noix de st jacques / chorizo,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14511,"pâtes,riz,semoule",tagliatelles potimarron au wasabi,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14512,"pâtes,riz,semoule",pâtes au saumon et brocolis,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14513,"pâtes,riz,semoule",riz sauce tomate avec son omelettes et ses crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14514,"pâtes,riz,semoule",blé au chorizo façon risotto,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14515,"pâtes,riz,semoule",boulettes de viande et spaghetti,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14516,"pâtes,riz,semoule",courge spaghetti sauce jambon/roquefort,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14517,"pâtes,riz,semoule",crozets - reblochon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14518,"pâtes,riz,semoule",daube au riz de tata simone,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14519,"pâtes,riz,semoule",fricassé d'écrevisses aux pâtes fraîches,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14520,"pâtes,riz,semoule",gratin de pâtes au chèvre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14521,fruitsdemer,crevettes et chou rave au miel,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14522,fruitsdemer,crevettes et noix de st jacques à la mangue,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14523,fruitsdemer,crevettes marinées à l'ail et aux tomates séchées,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14524,fruitsdemer,crevettes pour apéritif,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14525,fruitsdemer,crevettes sauce coco-chèvre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14526,fruitsdemer,crevettes sautées aux herbes de provences,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14527,fruitsdemer,croquants d'avocats aux agrumes et crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14528,fruitsdemer,croquettes de crevettes à l'ostendaise,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14529,fruitsdemer,demi-avocats farcis au crabe,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14530,fruitsdemer,duo de ravioli aux crevettes épicées,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14531,fruitsdemer,encornets à la sétifienne,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14532,fruitsdemer,feuilletés aux coquilles saint-jacques et safran,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14533,fruitsdemer,fonds d'artichauts gratinés au crabe,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14534,fruitsdemer,fraîcheur de crevettes et poireaux à l'aneth,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14535,fruitsdemer,galette de courgette et de crabe,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14536,fruitsdemer,gambas au basilic,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14537,fruitsdemer,gambas au porto,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14538,fruitsdemer,gratin de crabe et st jacques au whisky,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14539,fruitsdemer,gratin de moules farcies au comté et à l'ail,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14540,fruitsdemer,huîtres chaudes au beurre d'herbes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14541,fruitsdemer,langouste épicée au gingembre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14542,fruitsdemer,langouste sauce crèmeuse au champagne,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14543,fruitsdemer,"le curry de crevettes d'isa (cannelle, anis et clous de girofle)","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14544,fruitsdemer,lunch box avocat crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14545,fruitsdemer,mille feuilles de crêpes au crabe,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14546,fruitsdemer,mille-feuilles crevettes avocat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14547,fruitsdemer,moules à ma façon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14548,fruitsdemer,moules au marsala,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14549,fruitsdemer,moules aux poivrons (saveurs orientales),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14550,fruitsdemer,moules farcies façon mona,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14551,gâteau,sablés au citron de pâques,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14552,gâteau,biscuits aux amandes sans beurre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14553,gâteau,cookies au muesli facile,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14554,gâteau,gâteau au tapioca moelleux aux fraises,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14555,gâteau,mini muffins à la pêche,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14556,gâteau,muffins coeur coulant citron,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14557,gâteau,sablés traditionnels sans oeuf (shortbread),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14558,gâteau,tarte aux cookies et nutella,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14559,gâteau,tiramisu banane speculoos,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14560,gâteau,brownie cheesecake,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14561,gâteau,cake marbré aux pépites de chocolat nestlé dessert®,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14562,gâteau,cheesecake cookie,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14563,gâteau,cookies tout chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14564,gâteau,crème moka légère et facile,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14565,gâteau,gâteau à la banane à la poudre d'amandes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14566,gâteau,gâteau au chocolat et à la grenade,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14567,gâteau,gâteau au chocolat fondant anglais,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14568,gâteau,gâteau au yaourt et à l'huile d'olive à la mandarine,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14569,gâteau,gâteau au yaourt et au m&m's,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14570,gâteau,gâteau breton à la confiture,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14571,gâteau,gâteau de riz au chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14572,gâteau,gâteau de semoule rhum raisins,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14573,gâteau,gâteau minute aux pommes de mamie charlotte,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14574,gâteau,mini marbré au chocolat noir ,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14575,gâteau,petits sablés de noël au citron,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14576,gâteau,sablés réfrigérateur,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14577,gâteau,"cake aux poires, à l'amande et à la vanille","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14578,gâteau,cake marbré banane-chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14579,gâteau,cookies aux pépites de chocolat au lait,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14580,gâteau,fraisier version cap pâtissier,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14581,tarte,tarte aux pommes jean-rené,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14582,tarte,tarte aux pommes légère ,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14583,tarte,tarte aux pommes mamama,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14584,tarte,tarte aux pommes mémé bailleul,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14585,tarte,tarte aux pommes minute,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14586,tarte,tarte aux pommes noisettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14587,tarte,tarte aux pommes pour les fêtes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14588,tarte,tarte aux pommes provençale,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14589,tarte,tarte aux pommes revisitée au spéculoos,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14590,tarte,tarte aux pommes rustique,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14591,tarte,tarte aux pommes sans pâte et dorée à la noix de coco,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14592,tarte,tarte aux pommes sur son gâteau amande,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14593,tarte,"tarte aux pommes, noix et copeaux de chocolat","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14594,tarte,"tarte aux pommes, raisins et cannelle","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14595,tarte,tarte aux pruneaux et abricots secs,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14596,tarte,tarte aux pruneaux et raisins,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14597,tarte,tarte aux raisins pommes et figues,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14598,tarte,tarte aux trois chocolats et poire,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14599,tarte,tarte banana-pruneaux,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14600,tarte,tarte banane chocopépites,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14601,tarte,"tarte banane et chocolat, délicatement parfumée à la noix de coco","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14602,tarte,tarte barrée noix et confiture (5ème rencontre marmiton),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14603,tarte,tarte bien fondante au chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14604,tarte,tarte biscuit aux framboises,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14605,tarte,tarte biscuitée aux fraises,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14606,tarte,tarte bleu blanc rouge,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14607,tarte,tarte brick aux poires et pêches de jessy,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14608,tarte,tarte briochée au chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14609,tarte,"tarte briochée aux groseilles, chantilly","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14610,tarte,tarte cacaotée au chocolat et aux poires,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14611,entréechaude,velouté asperges champignons st. moret,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14612,entréechaude,"velouté au potimarron, lentilles et bacon","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14613,entréechaude,"velouté d'artichauts, chanterelles et poivrons","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14614,entréechaude,velouté d'endives à la crème,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14615,entréechaude,velouté de carotte au romarin et à la fourme d'ambert,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14616,entréechaude,velouté de chou-fleur au curry et au lait d'épeautre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14617,entréechaude,velouté de persil,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14618,entréechaude,velouté de topinambours au miel,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14619,entréechaude,bouillon aux boulettes de pain,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14620,entréechaude,bouillon de tomates aux dés de tofu,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14621,entréechaude,délice de soupe au potiron,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14622,entréechaude,fricassée de calamars à l’italienne au companion,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14623,entréechaude,les tartines d'hélène au pain d'épices,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14624,entréechaude,les tartines du dimanche soir,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
